Age,Dependents,Education,City/Town,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Co-Applicant,Bank_Account_History,Transaction_Frequency,Default_Risk,Gender_Male,Marital_Status_Married,Marital_Status_Single,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Own,Residential_Status_Rent,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle,Loan_Type_Unsecured
-1.1331332144195776,1,0,2,0.23412546297457262,-1.7330969155376306,0.05280847449035179,1,-1.3838759188241894,-0.3568630485664488,0,0.03738466126864832,-0.23542057526431584,1.6010494825936925,1,6,10,1.1421129693039898,0,0,1,1,0,0,0,1,1,0,0,0,0,0
-1.038491516880801,3,1,1,0.6309189576014425,-0.4728335564252709,0.4349306167150995,2,0.03680117389532877,-1.529514842719389,0,0.37931424573043704,-1.6322486892111618,1.3191354812272427,0,7,17,-1.6426060491970538,0,1,0,0,1,0,0,0,1,0,0,0,1,1
-0.5652830291869192,1,1,1,0.5029753615401692,1.393907308426083,0.20212616236662787,0,0.3939682199495388,0.8911751555438684,0,0.1377416115095993,1.2980537672208086,0.8189654788028959,0,0,19,0.4201487793222379,0,0,1,1,0,1,0,0,0,1,0,0,1,0
-0.09207454149303726,1,0,2,1.534660893814954,-0.3200508599667264,0.8611957077141134,1,-1.4808808208264612,-1.5851296635621779,0,0.33006157273395553,-0.3113351466744705,0.4248921435594716,1,9,24,1.5890431821498363,0,1,0,0,0,0,0,1,1,0,0,0,1,1
-0.8492081218032483,1,2,1,-0.6593473161866523,0.2383427514553653,-0.3193329124220317,2,0.6314078690482228,0.8827346525885179,0,-0.14234439106938934,-1.5107853749549143,-0.19653119278592907,0,8,24,-0.6799871292213844,1,1,0,0,0,0,0,0,1,0,0,1,0,1
-0.5652830291869192,0,2,2,1.431015357882861,-1.008736314053973,1.3253981404089905,1,-1.2690821522713578,0.3775763318771991,0,1.9695954141857526,-0.17468891813619208,-0.9240511963122513,1,4,20,-0.9894003534992782,1,0,1,1,0,0,1,0,0,1,1,0,0,0
-1.1331332144195776,1,0,2,1.3486095812091856,1.7320456620094606,-0.14973391555558535,2,0.8981018618023197,1.3123909400143043,0,0.3620326060825488,-1.6018828606470998,-1.6485398664905473,0,1,11,-1.6426060491970538,1,0,1,1,0,0,0,1,0,1,0,1,0,1
2.368609594515149,2,1,2,-0.5967222928513976,0.9743365531769833,-1.4106356330717544,0,0.9675896139529442,0.32277087433149865,1,-0.29639786450199307,0.6907371959395712,-0.6148551948135644,1,4,13,1.6578016764338128,1,1,0,0,1,0,0,1,1,0,0,1,0,1
0.948984131433503,1,0,2,0.021194772073475514,1.6188158463599809,1.0201430764685449,1,0.2569383727085072,-0.4057717163762194,0,0.5048530137440251,0.4781763959911381,0.22785547593775912,1,8,16,0.11073555504434422,1,1,0,0,1,0,1,0,1,0,0,0,1,0
0.47577564373962106,0,1,2,-0.7235435766665194,0.9347836723679185,0.3637596626678637,2,-0.7261743447185284,-1.042162514544015,0,-0.14234439106938934,-1.0097492036478934,0.2945448095943389,1,1,9,0.3170110378962732,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0.3811339462008447,0,1,1,0.9396670565177256,0.8828220446383628,0.8957531839681387,2,-0.8270010730890845,1.4483639739251561,0,1.0784800097707155,-1.6929803463392856,1.082691480081188,1,2,24,0.5576657678901907,0,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.37599963410936643,3,2,2,-0.49299258350084335,0.336837180136762,-1.346759536340541,1,-1.1415026393228112,-1.6506880906263384,0,-1.9649401725056024,0.5389080531192618,0.8007774787147383,0,9,10,1.1077337221620016,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0.0025671560457391266,3,1,2,-1.5305983128740772,0.782000975909374,-1.4066335085522073,2,-1.037548962105477,0.4856841437025786,0,-1.8834695855941292,1.5865291385793963,0.40973547681933964,1,6,25,-0.5080908935114434,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0.7597007363559503,1,0,2,-0.3771699596980065,-1.4546756565091155,0.5998164254251909,2,-1.3430171205596222,1.4494045838785554,0,-0.024705801180550133,-1.389322060698667,-0.032839191992506234,1,7,5,-1.33319282491916,1,1,0,0,1,0,0,0,0,1,0,0,0,0
2.179326199437596,2,0,2,-1.6123868178123693,0.2329139246776505,-1.412578448070355,1,-1.5609307113039808,-1.6220135052437779,0,-1.6944825120161515,1.1310417101184682,-0.7391398620826446,0,8,26,-1.0237796006412665,1,0,1,0,0,0,1,0,0,1,1,0,0,1
-0.6599247267256956,0,0,2,-1.10353044540727,-0.954448046276825,-1.1935181175353495,2,0.3025223381193169,1.5422501163874107,0,-1.2624415208189455,-0.5238959466229036,-1.2696231979872548,1,3,22,-1.436330566345125,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0.5704173412783975,2,1,2,0.7729195145457636,0.3546747538349677,-0.3924128034050978,2,-0.2786037331163559,-1.5388803322999833,0,1.324866815036322,0.23524976747864312,-0.6269805282056699,0,2,21,1.1077337221620016,0,0,1,0,1,0,0,1,1,0,0,0,0,0
-0.09207454149303726,1,1,1,-0.573771007417599,-0.3433172604426469,1.2462678957192996,0,0.6120902739503491,-0.1749875533778691,0,-0.14234439106938934,-1.6626145177752236,0.47036214377986685,1,4,26,-1.6426060491970538,0,1,0,1,0,1,0,0,1,0,0,0,0,1
0.5704173412783975,0,1,2,0.9339713218685066,0.9945007669227811,1.6837987405060186,1,-1.4110456299150838,-0.3647254348810218,0,1.6210000544312069,0.7211030245036331,-0.5026958609365897,0,6,19,1.0733544750200135,1,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.37599963410936643,0,2,2,-0.9413563258383756,0.8525757240196662,-1.3034802459112718,1,0.8304207912076114,0.3039242718421544,0,-1.2165217354688425,-0.5846276037510273,1.0190334797726346,0,5,22,-1.7113645434810303,1,1,0,0,1,0,0,0,1,0,1,0,0,1
-1.3224166094971304,0,0,1,-0.5451239873345815,-0.24404728507871948,-1.4099515888795446,2,-0.7065787986120523,0.7030560006348925,0,-0.07716792154021086,-0.11395726100806836,1.6647074829022461,1,9,28,0.9702167335940491,1,1,0,0,0,0,1,0,1,0,0,0,0,0
-0.9438498193420247,1,0,2,1.2534936183478445,0.11037754883780261,0.7272107673156566,2,0.6046550844702323,0.07556819873506933,0,0.4067179886006598,-0.7820054894174294,-0.3541605268832988,0,7,21,-0.4049531520854788,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0.2864922486620683,0,0,2,-0.06990892450787412,1.4590532297586603,0.4061852523158571,1,0.9405588783663512,0.803070179489388,0,-0.026063644295741355,1.4043341671950251,-1.3363125316438342,1,3,16,-0.8862626120733136,1,1,0,0,0,0,0,0,1,0,0,1,0,1
0.6650590388171739,2,1,2,0.1558722416116579,-0.9179973521978829,1.0201430764685449,0,0.524396730736261,-0.692517570201825,0,0.5428726209693793,1.3132366815028396,-0.16621785930566574,1,9,18,-0.5080908935114434,0,0,1,0,0,0,0,1,1,0,0,1,0,1
0.2864922486620683,1,0,1,0.2890907052298433,0.040578347410041155,0.24134933978154863,0,1.6072243724994428,-0.09936989676418118,0,0.665078501336589,-0.007676861033851814,1.6859268163384304,0,7,26,0.3513902850382614,1,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.5652830291869192,2,0,1,-1.6709715170614787,-1.3771209882560471,-1.4221834670580733,2,0.8221517487016871,1.0131577667479064,0,-1.687446415873797,0.06823771037630286,0.4339861436035504,0,3,14,-0.8518833649313253,0,1,0,0,0,1,0,0,0,1,0,1,0,1
-0.6599247267256956,1,0,2,1.3527901943261,-1.5275770446669996,-0.35639038211855534,2,-0.3378767857008386,0.10042721428849885,0,1.3937464930614765,-0.5087130323408726,-0.778547195606987,1,6,24,0.14511480218633246,1,1,0,0,0,1,0,0,1,0,1,0,0,1
0.47577564373962106,0,0,2,1.544060258876473,1.7072281681684787,-0.2715194603183748,0,-0.6468193317625153,-0.6110031238522072,0,2.226968404656088,-0.41761554664868705,-1.3120618648596234,0,3,16,-0.7831248706473489,1,1,0,0,0,0,0,1,1,0,1,0,0,0
0.948984131433503,1,0,2,-0.6528379051589736,0.07625349480645256,-1.4066335085522073,0,-1.731175704073011,-0.38010333752570147,0,-0.2549219293470613,1.449882910041118,-0.8209858624793557,0,7,5,1.52028468786586,1,1,0,0,0,0,0,1,1,0,0,1,0,1
0.1918505511232919,0,0,1,-0.3670691494826428,0.730814894862349,0.9840509270926371,0,1.5974265994462047,1.623880186065184,0,-0.14148030908699494,0.11378645322239567,0.26726280946210185,0,0,10,0.7295620036001316,0,0,1,0,0,0,0,1,1,0,0,1,0,1
-0.5652830291869192,3,1,2,0.36703529072506635,-1.4197760557952348,0.3919515397808151,0,0.9216582097813814,-0.787906815930101,1,0.5782999822475502,-1.1615783464682028,-0.7846098623030395,0,1,12,0.9014582393100726,1,0,1,0,0,0,0,1,1,0,1,0,0,1
-0.28135793657059005,3,2,2,-0.868630492287757,0.19956541732883115,-1.4096025069825877,2,1.3916733653282056,-1.588251493422376,0,-1.9587681583456424,-0.20505474670025395,1.5192034821969813,0,9,17,0.4201487793222379,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0.7597007363559503,2,0,0,0.881643513391692,1.5241991510912376,0.9307437049956537,0,0.991493400692759,1.4936883185621066,1,1.6570446171253739,1.6017120528614273,-0.7057951952543546,0,1,22,0.04197706076036777,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0.47577564373962106,0,0,0,1.1984442026741122,-0.35029718058542303,-0.3193329124220317,0,-0.511387702820948,-0.9630761580856625,0,1.7991243830876549,-0.5390788609049345,0.31576414303052286,1,1,18,1.0389752278780255,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.948984131433503,0,1,1,0.8599828870409677,-1.1142106628781456,1.4270425926363544,2,0.35957178263497963,-0.014849243882520818,1,0.36548893401212645,1.4195170814770561,0.02475614161999414,0,2,23,0.04197706076036777,1,0,1,0,1,1,0,0,1,0,0,0,1,1
1.5168343166661613,0,0,2,-1.0846475418657708,-1.5368836048573677,-1.4237492404347691,0,-1.4599650074291233,-0.7640884103300709,0,-0.6993069488641874,0.41744473886301436,0.7583388118423693,0,0,27,1.5546639350078482,1,0,1,1,0,0,1,0,1,0,1,0,0,1
0.7597007363559503,1,1,2,-0.6373780539682363,1.0619733283029504,0.1636725419341542,0,0.3789588654850039,-0.8217844510796585,0,-0.14234439106938934,0.3415301674528597,-0.04193319203658561,1,5,21,-1.2988135777771719,1,0,0,0,1,0,1,0,1,0,0,0,1,1
-1.4170583070359066,3,1,2,-0.9723602016383113,-1.0731066887040195,-1.2452283896577936,2,1.1903673473478464,0.715543320075685,0,-0.5771010684969777,-1.2678587464424194,-1.3908765319083083,0,1,19,1.6234224292918247,0,1,0,0,1,0,0,1,1,0,0,0,0,1
-1.3224166094971304,3,0,1,-0.16409897976614043,-1.5035350975085484,0.5536889702785881,2,0.9892003048717883,0.18020731071578427,0,0.027509438612712184,1.2980537672208086,-0.1874371927418497,1,7,25,-1.2644343306351837,0,1,0,0,1,0,0,1,1,0,0,0,1,1
-1.1331332144195776,2,1,1,-0.6722539070173948,0.48419104981759176,1.639719873234805,1,0.7487726824306276,0.2739778298498835,1,-0.14234439106938934,-0.6149934323150892,-1.6121638663142315,1,0,27,-1.4019513192031365,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0.948984131433503,0,2,0,0.9431462244807953,-1.739301288997876,1.4270425926363544,1,1.1526354979300573,0.9321058137109105,0,0.4011631758566957,-0.660542175161182,1.6525821495101403,1,9,20,-1.5738475549130775,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.2864922486620683,2,1,2,0.3294658882851442,-0.7054975611844758,1.1123446830315702,2,-0.6013743418560068,-0.8165814013126615,0,0.7761747562158705,0.41744473886301436,1.2463834808746104,1,1,13,0.17949404932832067,0,0,1,1,0,0,1,0,0,1,1,0,0,0
-0.8492081218032483,0,1,1,-1.3379814736283226,-0.09359122866776699,-1.347849716205486,2,-1.7014349461525435,1.4270892815445466,0,-0.8292895670729468,-0.11395726100806836,0.9978141463364502,1,9,18,-0.5424701406534317,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.18671623903181364,0,0,2,0.08887020051641216,-1.7284436354424466,1.1311273951255512,2,-0.10328613444033026,-0.217305691482777,0,0.3685749410921065,-0.08359143244400649,1.6677388162502722,0,4,21,-1.2988135777771719,0,0,1,1,0,1,0,0,0,1,1,0,0,0
2.8418180822090306,1,2,2,-1.2332977988685396,-0.8140740967387714,-1.410970697495293,0,-0.7035213375174248,-0.058439238597139086,0,-1.6569566659235941,1.1310417101184682,0.46733081043184,0,7,26,0.48890727360621433,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0.3811339462008447,0,0,2,-0.3507395063011382,-1.1165373029257377,-0.18113556473633372,0,1.380138398471202,-1.0902618190566973,1,-0.14073966738779972,1.0551271387083136,1.6434881494660616,0,7,29,-1.4707098134871128,0,0,1,1,0,1,0,0,1,0,0,0,0,0
-0.28135793657059005,2,0,2,1.0128979305791124,-1.2856064797174267,1.1311273951255512,1,0.44622300956680844,0.02400019437772252,1,1.8117152919739736,-0.9945662893658626,1.5889241492015875,1,0,14,0.14511480218633246,0,1,0,0,1,0,0,1,1,0,1,0,0,1
1.4221926191273848,1,1,2,-0.9348749726168505,-0.3340107002522787,-1.3571441941727065,1,-0.13893335129360063,-1.1981383842257658,0,-0.9081679080372367,-1.0704808607760172,-0.6391058615977752,1,6,26,-0.8175041177893371,1,0,1,0,0,1,0,0,0,1,0,0,1,1
0.3811339462008447,1,1,1,-0.6429054417805325,0.9681321797167379,-0.2420177969198869,2,0.3281633186628974,1.3262657393929627,0,-0.14234439106938934,1.632077881425489,0.6431481446173679,1,7,10,0.076356307902356,0,1,0,0,1,0,0,1,1,0,1,0,0,0
0.2864922486620683,2,2,2,-0.3452962919073033,0.7246105214021035,0.11357719779737789,1,1.6178559985784884,-1.42984753384936,0,-0.11420000649997136,-1.7385290891853784,1.0372214798607928,0,4,15,0.21387329647030853,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1.1382675265110558,3,0,1,-1.7204374293106068,1.5583232051225875,-1.3690327173251606,1,-1.6399382854992408,-0.6822270939959867,0,-1.6194308198310368,0.9032979958880043,0.3824534766871026,1,5,26,-1.0237796006412665,1,1,0,0,0,1,0,0,1,0,0,0,1,1
-1.1331332144195776,1,2,2,1.5820505284087019,-0.46973136969514817,-0.05155756730278384,1,-0.18410039019150656,-0.317435493665428,0,1.7139505876802057,0.29598142460676685,-0.6997325285583018,0,9,27,1.3827676992979074,1,1,0,1,0,0,0,1,1,0,0,0,0,0
-0.28135793657059005,3,2,2,-0.9461542106906733,1.4249291757273101,-1.100747666207705,1,-1.7269369511918227,1.3921710364415898,0,-1.6572035464899926,-0.8579200608275841,0.26726280946210185,1,0,22,-0.061160680665596906,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.2864922486620683,2,0,2,-1.4030755839051108,-1.666399900839992,-1.4096025069825877,1,-0.748271449902427,-0.15105352444968348,0,-1.5549949920010535,1.0551271387083136,1.0523781466009248,1,6,5,1.2108714635879663,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0.0025671560457391266,2,1,2,-0.03719352253255731,-1.0312271678473626,1.5531202600586766,1,-1.6513342768519432,-0.554810186368641,0,-0.05544243169715136,-0.6301763465971201,0.6673988114015788,0,7,23,-0.7831248706473489,1,0,1,0,0,1,0,0,0,1,0,0,1,0
0.8543424338947266,1,2,2,1.7906322593559618,1.099975115746954,0.25459686174470303,1,1.6377989834457176,1.2703040485657073,0,0.10786906297539249,0.12896936750442659,-1.1938398642865962,0,7,24,0.11073555504434422,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1.1382675265110558,1,2,2,-1.0702538873088776,-1.5834164058092088,-1.247335227516086,1,-0.23253335344049186,-0.3805658308383234,0,-1.282932607830013,1.5106145671692417,-1.4545345322168615,1,3,18,-0.6456078820793961,1,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.754566424264472,1,0,2,-0.5508477797899541,-0.5612458782337688,-1.2987664729339585,0,0.9897562068889934,-0.7047736429863065,0,-1.9856781400830683,-1.6018828606470998,0.27938814285420693,0,9,24,-0.6799871292213844,1,1,0,0,1,0,0,1,1,0,0,0,0,0
-0.8492081218032483,3,1,2,-0.29658794042432735,-1.433735896080787,0.17640566060947,1,0.5079976212287136,-0.015542983851453735,0,-0.07741480210660925,-0.2202376609822849,-1.3635945317760712,0,9,6,-0.95502110635729,1,1,0,0,0,0,0,1,0,1,1,0,0,0
2.368609594515149,0,1,2,-0.9243252375030262,-0.22620971138051377,-1.3991814618010145,1,1.11955932790636,-1.1495765864004617,0,-1.6794227974658489,0.6148226245294165,-1.4120958653444928,1,9,19,-0.47371164636945523,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-1.3224166094971304,1,2,1,-0.45219653335323556,0.2468737649632028,-1.06876690351778,0,0.31503013350642933,-0.23881163051969745,0,-0.5311812831468747,-0.2202376609822849,-0.3784111936675096,1,0,28,-0.1642984220915614,0,1,0,0,1,0,0,1,1,0,1,0,0,1
0.3811339462008447,3,0,1,0.0034061229719739242,0.5198661972140032,-0.18113556473633372,0,0.012341485138308936,1.6465423583836594,0,0.35413242795779987,-0.1291401752900993,-0.824017195827382,1,6,15,1.0389752278780255,0,1,0,0,1,0,0,1,1,0,1,0,0,0
-0.09207454149303726,0,0,1,1.4647969564920218,0.9153950053046515,0.5084378777581691,0,-0.5879632056909363,-1.3772389195386139,0,0.5508962393773273,1.449882910041118,0.03385014166407298,0,1,20,0.24825254361229673,0,0,1,1,0,0,0,0,1,0,1,0,0,1
-0.754566424264472,1,0,2,-1.1146132788380163,0.9029862583841606,-1.4134908052643034,2,0.020957966404986376,1.1714461029927667,0,-0.5819152395417466,0.7970175959137877,-0.005557191860269185,0,6,8,-1.33319282491916,1,1,0,0,0,0,1,0,1,0,0,1,0,0
-1.2277749119583539,2,2,0,0.41220835863266503,-0.5852878253922199,1.0566835691086545,1,-0.43147678784772986,0.46799377449478924,1,0.5557104104220962,-0.7971884036994604,-0.26928319313856136,1,9,17,-1.436330566345125,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1.0436258289722793,0,2,2,-0.45873400218706817,0.6610156934345874,-1.3821401214062503,0,0.374859088108117,0.07071201895253891,1,0.5992848303914144,0.35671308173489064,-0.0025258585122429063,0,4,27,1.5890431821498363,1,0,1,0,0,0,1,0,1,0,1,0,0,1
0.0025671560457391266,0,1,1,0.09970051369177434,-1.2103784515119504,0.005639929494461506,1,-1.3002126652348376,-0.8467590899612435,0,-0.06865054199946594,-0.7971884036994604,-0.032839191992506234,1,7,29,0.4545280264642261,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-0.8492081218032483,3,0,2,0.005089591341201204,0.7122017744816125,0.5536889702785881,2,0.04208224305877623,-1.5902170900010193,0,0.2504425900704704,-0.8579200608275841,-0.06618385882079637,1,7,14,-1.0237796006412665,0,1,0,0,0,0,1,0,1,0,0,0,1,1
-0.37599963410936643,0,1,2,-0.5273633960392337,-0.40303435499750945,1.0020412353703594,2,-1.6485547667659182,1.1893677188568672,0,-0.14234439106938934,0.6148226245294165,0.8038088120627646,1,6,21,-0.9894003534992782,1,0,1,1,0,0,1,0,1,0,1,0,0,1
0.8543424338947266,0,0,2,0.4349632394233871,1.4683597899490284,0.1892233843770171,2,1.5012555504697405,0.9799738715672818,1,0.1897099707364632,0.3111643388887978,0.9280934793318446,0,7,29,-0.5768493877954197,0,1,0,0,0,1,0,0,1,0,0,0,1,1
-0.37599963410936643,3,2,1,-0.9148136412168921,0.2685890720740619,1.639719873234805,1,1.5820698062209169,1.5299940436029293,0,-0.14234439106938934,-1.2526758321603884,1.1493808137377672,0,9,14,-0.5424701406534317,0,0,1,0,0,0,0,1,0,1,1,0,0,1
0.948984131433503,3,0,0,-0.29580232185202127,-1.5865185925393315,-0.35639038211855534,2,-0.4826197734305895,1.4887165154514208,0,0.08984678162830904,-0.5694446894689964,-0.2450325263543506,1,3,7,1.1077337221620016,0,0,1,0,1,1,0,0,1,0,0,0,1,1
-1.038491516880801,2,0,0,-0.910857490549208,-0.18588128388891825,-0.4012594166808078,2,1.1375566557133718,-0.25534576644593193,0,-0.14234439106938934,-0.7364567465713366,-1.3393438649918605,0,7,16,-0.3705739049434906,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-0.28135793657059005,0,0,2,-1.2449979040346693,-0.9971031138160126,-1.347849716205486,2,-0.8030972863492698,-0.7492886243261686,1,-1.5396883968843527,1.6168949671434583,-0.22381319291816612,1,2,20,-0.6456078820793961,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0.47577564373962106,2,0,1,-0.6113404098575211,-0.9086907920075147,-1.3050200692229172,2,0.9646711283626179,0.7468772420058217,0,0.2966092559869719,-0.3113351466744705,0.2733254761581544,1,8,21,0.4201487793222379,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0.8543424338947266,1,1,2,0.12385828479018579,1.4885240036948262,-0.12843646815966178,0,0.28278781650853957,0.14043288583029703,0,0.6476734214055015,-1.2223100035963266,-0.054058525428690725,1,5,19,-1.33319282491916,0,1,0,0,0,1,0,0,1,0,0,1,0,1
-0.8492081218032483,2,2,1,1.5905801014794534,-0.004403360176738455,1.3454822577400374,1,-1.1728416155427428,1.7108289288381096,0,1.1738993486836984,-0.6301763465971201,-0.5815105279852746,0,4,8,0.7295620036001316,0,1,0,1,0,1,0,0,1,0,0,1,0,0
-0.18671623903181364,1,1,1,0.5784228022877052,-0.17347253696842732,-0.21189332319730705,1,-0.3931195486605851,-0.772182043300955,0,0.4755976666258143,0.6148226245294165,0.4521741436917086,1,0,23,1.6921809235758012,1,0,1,0,0,0,0,1,1,0,0,1,0,0
-1.8902667947297886,3,0,1,-0.46917150607627733,0.9107417252094674,-1.295544095050919,1,-0.6962251235416093,0.6181884777687657,1,-0.08543842051455737,-0.3417009752385324,1.376730814839743,0,4,8,0.17949404932832067,1,0,1,0,0,0,0,1,0,1,0,1,0,0
-0.28135793657059005,2,1,2,-0.195916531944536,-1.1095573827829617,0.0768722997233819,0,-0.1969556243393721,-0.09104501713698618,0,0.027509438612712184,0.7818346816317567,-0.051027192080664446,0,2,14,-1.6082268020550656,0,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.18671623903181364,2,2,1,-0.26196460763055296,0.5663989981658442,1.0201430764685449,0,-0.8791168872020529,-1.349951814093919,0,-0.09593084458648951,1.191773367246592,-1.4302838654326506,1,8,29,-1.161296589209219,1,1,0,0,0,0,0,1,1,0,1,0,0,1
-0.09207454149303726,3,0,2,-0.07072260088633396,1.1069550358897302,0.5536889702785881,1,1.1071210202713981,-0.6227967033240669,0,0.03812530296784353,0.49335931027316904,-1.5606311993977837,0,3,20,1.6578016764338128,1,1,0,1,0,0,0,1,1,0,1,0,0,1
-0.6599247267256956,2,2,1,1.5672640645656555,-0.22698525806304445,1.3656881703931183,1,0.28417757155155204,1.2622104155948235,0,0.08330444661875135,-1.4045049749806977,-1.0210538634490944,0,4,6,0.8670789921680845,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0.1918505511232919,1,1,2,0.10331997068561298,1.1914896242855746,0.26793171046073777,2,-1.0562411674339949,-0.44508364794908467,0,0.5989145095418168,1.2676879386567468,-0.5269465277208004,1,2,7,0.5232865207482026,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.2864922486620683,2,2,2,1.0234196078867828,-0.21457651114255352,-0.12843646815966178,0,-1.1622099894636972,-1.505233943806737,0,1.6506257223990153,-0.3568838895205633,-0.5633225278971166,0,2,27,0.8326997450260962,1,1,0,0,1,0,1,0,0,0,1,0,0,0
-0.6599247267256956,2,1,2,-0.6477594422451379,-1.2863820263999572,0.06480006585294604,0,-0.4472505075859216,0.17789484415267454,0,-0.14234439106938934,-1.100846689340079,0.4521741436917086,1,7,19,1.5546639350078482,0,0,1,0,0,0,0,0,1,0,0,0,1,1
